4,1974,0.5
8,1560,0.5
8,1856,0.5
9,1020,0.5
11,401,0.782609
12,478,0.508475
16,918,0.5
18,226,1
18,1212,1
20,626,0.5
21,41,1
21,1508,0.5
22,886,0.5
25,1097,0.5
27,40,1
27,779,0.5
27,995,1
27,1236,1
28,1011,0.5
30,979,0.552632
30,1497,0.541667
33,217,0.5
33,1857,1
34,844,0.5
34,880,0.5
34,1131,0.5
34,1231,0.5
34,1240,0.5
35,224,1
35,332,1
35,1654,1
36,1295,0.5
37,798,0.5
37,1227,0.5
37,1256,0.5
38,1806,0.5
38,1858,0.5
40,779,0.5
40,995,1
40,1236,1
41,1508,0.5
42,57,1
42,64,0.5
42,1604,0.5
44,1199,0.5
46,59,1
46,64,0.5
46,1691,0.5
47,103,1
47,1900,1
54,105,0.5
54,231,0.5
54,613,1
54,1756,0.5
55,1588,0.5
56,403,0.5
56,1343,1
57,64,0.5
57,1604,0.5
58,146,0.5
58,222,1
58,232,1
58,560,0.5
58,1374,0.5
58,1853,1
59,64,0.5
59,1691,0.5
62,1132,0.5
63,237,0.5
63,434,0.666667
63,631,0.5
63,633,0.5
63,676,0.5
63,1275,0.5
63,1468,0.5
63,1537,0.5
63,1656,0.5
64,921,0.666667
65,99,1
65,1024,0.5
65,1189,0.5
65,1192,0.5
65,1599,0.5
66,718,0.5
66,1262,1
66,1674,0.5
67,1448,0.5
67,1449,0.5
67,1698,1
67,1860,1
67,1941,0.5
68,819,1
71,910,0.5
72,1546,1
73,906,0.5
73,1797,0.666667
76,837,1
76,1082,0.5
76,1660,1
76,1897,0.5
76,1925,1
77,321,0.5
77,957,0.5
77,1033,0.5
77,1836,0.5
78,397,0.5
80,169,0.5
87,104,1
87,383,0.5
87,1980,1
87,1982,1
89,293,0.580645
89,1336,0.5625
91,678,1
91,1491,0.5
98,1922,0.533333
99,1024,0.5
99,1189,0.5
99,1192,0.5
99,1599,0.5
102,273,0.5
102,1747,1
102,1798,0.5
103,1900,1
104,383,0.5
104,1980,1
104,1982,1
105,613,0.5
106,1301,0.5
107,953,0.666667
107,1726,0.5
126,1110,0.634615
127,1150,0.5
146,222,0.5
146,232,0.5
146,989,0.5
146,1853,0.5
148,1896,0.540856
157,749,0.595238
171,790,0.5
171,878,1
172,1968,0.5
176,980,0.5
176,1972,0.5
185,1985,0.666667
198,1511,1
208,1704,0.5
208,1739,0.5
208,1924,0.666667
217,623,0.5
217,1501,0.5
217,1857,0.5
218,320,1
218,1456,1
218,1791,0.5
221,1572,0.5
222,232,1
222,560,0.5
222,1374,0.5
222,1853,1
224,332,1
224,1654,1
226,1212,1
230,879,0.5
231,613,0.5
232,560,0.5
232,1374,0.5
232,1853,1
234,1152,1
234,1825,0.5
237,631,1
237,676,1
237,1275,1
237,1468,1
237,1656,1
237,1908,0.5
242,1023,1
244,304,1
244,674,0.5
244,1210,1
244,1328,0.5
249,1661,0.589041
253,908,1
257,879,0.5
273,1747,0.5
279,1922,0.538462
283,937,0.5
283,1062,0.555556
291,1050,0.5
293,1336,0.827586
298,900,0.5
304,674,0.5
304,1210,1
304,1328,0.5
309,824,1
309,940,0.5
320,1456,1
320,1791,0.5
321,957,1
321,1033,1
321,1836,1
332,1654,1
360,714,1
360,1312,0.5
383,1335,0.5
383,1980,0.5
383,1982,0.5
385,1726,0.5
403,1343,0.5
432,1029,0.5
437,1287,0.5125
439,441,0.5
443,984,0.5
448,672,0.5
448,775,0.5
448,814,0.5
448,1846,0.5
458,1264,0.5
464,945,0.5
466,979,0.543046
466,1026,0.595745
467,1288,1
470,543,0.52381
470,1115,0.541667
470,1965,0.666667
474,834,0.5
475,1087,0.6
484,1195,0.5
487,1112,0.5
495,630,0.501736
495,1603,0.560109
499,990,0.5
506,1601,0.507353
513,1086,1
517,1031,0.5
517,1445,0.5
519,775,0.5
519,814,0.5
519,984,0.5
519,1846,0.5
536,1035,0.5
539,1252,0.5
543,938,0.636364
543,1115,0.6875
543,1484,0.526316
543,1965,0.785714
546,596,0.5
560,1443,0.5
560,1853,0.5
562,1291,0.632353
567,639,0.5
593,1473,0.537879
604,1877,0.60241
613,1756,0.5
621,1592,0.546763
621,1729,0.535714
621,1877,0.585034
623,1082,0.5
623,1501,1
627,648,0.5
627,923,0.5
630,1549,0.928447
630,1760,0.589878
630,1921,0.850953
631,676,1
631,1275,1
631,1468,1
631,1656,1
631,1908,0.5
633,1537,1
646,1474,0.666667
652,834,0.666667
656,1592,0.515571
656,1603,0.531532
656,1729,0.547703
658,793,0.598802
659,805,0.5
659,1127,0.5
659,1924,0.5
660,1179,1
661,834,0.5
664,874,1
670,986,0.5
674,1210,0.5
676,1275,1
676,1468,1
676,1656,1
676,1908,0.5
678,1491,0.5
700,1446,0.62963
714,1312,0.5
718,1262,0.5
718,1674,0.5
722,877,0.5
722,1160,0.5
722,1222,0.5
732,1452,0.5
736,1097,0.5
772,1246,0.5
772,1677,0.5
775,814,1
775,1470,0.5
775,1846,1
776,1013,1
777,1848,0.5
779,995,0.5
779,1236,0.5
790,878,0.5
790,918,0.5
803,892,1
803,1051,1
803,1313,0.5
808,1003,1
812,1680,0.722222
813,1035,0.5
814,1470,0.5
814,1846,1
824,940,0.5
825,1965,0.541667
832,849,0.5
835,991,0.5
837,1082,0.5
837,1660,1
837,1897,0.5
837,1925,1
840,1209,0.5
840,1930,1
841,850,1
844,880,1
844,922,0.5
844,1131,1
844,1231,1
844,1240,1
844,1684,0.5
845,1682,0.53125
848,1317,0.5
854,1081,1
863,925,0.5
865,952,0.5
865,1692,0.5
866,1486,0.5
876,1000,0.5
877,1320,0.5
880,922,0.5
880,1131,1
880,1231,1
880,1240,1
880,1684,0.5
892,1051,1
892,1313,0.5
906,1797,0.666667
918,987,0.5
918,1658,0.5
918,1919,0.5
922,1035,0.5
922,1131,0.5
922,1231,0.5
922,1240,0.5
923,1692,0.5
931,1107,0.5
935,1490,0.580645
938,1147,0.545455
938,1965,0.5
940,1692,0.5
944,980,0.5
944,1544,1
946,996,1
957,1033,1
957,1836,1
960,1791,0.5
963,1590,0.5053
963,1592,0.552727
963,1603,0.516717
963,1729,0.530466
963,1877,0.533113
968,1594,0.545455
969,1970,0.5
975,1197,0.5
975,1705,0.5
979,1497,0.547771
979,1601,0.5375
979,1625,0.597765
979,1865,0.528497
980,1544,0.5
985,1197,0.5
985,1705,0.5
987,1199,0.5
989,1851,0.5
993,1035,0.5
995,1236,1
1000,1658,0.5
1008,1089,0.785714
1010,1335,0.5
1014,1032,0.5
1014,1265,0.5
1014,1652,0.5
1014,1657,0.5
1015,1206,0.5
1021,1760,0.55814
1024,1189,0.5
1025,1941,0.5
1029,1061,0.5
1031,1445,1
1032,1034,0.5
1032,1265,1
1032,1652,1
1032,1657,1
1033,1836,1
1034,1265,0.5
1034,1652,0.5
1034,1657,0.5
1034,1849,0.5
1035,1248,0.5
1035,1962,0.5
1037,1252,0.5
1037,1938,0.5
1040,1451,0.5
1040,1945,1
1051,1313,0.5
1082,1501,0.5
1082,1660,0.5
1082,1925,0.5
1083,1218,0.5
1084,1197,0.5
1084,1705,0.5
1097,1260,0.5
1106,1965,0.5
1115,1965,0.764706
1123,1355,0.5
1123,1800,0.5
1125,1313,0.5
1125,1491,0.5
1129,1560,0.5
1130,1753,1
1131,1231,1
1131,1240,1
1131,1684,0.5
1152,1825,0.5
1193,1715,1
1197,1705,1
1199,1328,0.5
1208,1295,0.5
1209,1930,0.5
1210,1328,0.5
1231,1240,1
1231,1684,0.5
1240,1684,0.5
1252,1447,0.5
1262,1674,0.5
1265,1652,1
1265,1657,1
1275,1468,1
1275,1656,1
1275,1908,0.5
1300,1621,1
1312,1320,0.5
1335,1550,0.5
1335,1651,0.5
1335,1919,0.5
1347,1861,0.5
1374,1853,0.5
1390,1592,0.580882
1390,1877,0.585034
1397,1553,0.5
1404,1927,0.5
1404,1941,0.666667
1406,1594,0.5
1430,1776,0.5
1448,1698,0.5
1448,1860,0.5
1449,1698,0.5
1449,1860,0.5
1451,1945,0.5
1456,1791,0.5
1468,1656,1
1468,1908,0.5
1470,1846,0.5
1483,1649,1
1484,1965,0.6
1497,1600,0.503876
1526,1938,0.5
1549,1760,0.58047
1549,1921,0.793043
1590,1592,0.555133
1590,1603,0.51735
1590,1729,0.834081
1592,1603,0.535032
1592,1729,0.595331
1592,1877,0.554007
1594,1679,0.625
1601,1865,0.504065
1603,1729,0.539936
1650,1897,0.5
1652,1657,1
1656,1908,0.5
1660,1897,0.5
1660,1925,1
1685,1722,1
1692,1908,0.5
1698,1860,1
1698,1941,0.5
1718,1928,0.5
1729,1877,0.517007
1747,1798,0.5
1760,1921,0.53578
1776,1941,0.5
1786,1965,0.5
1860,1941,0.5
1897,1925,0.5
1927,1941,0.666667
1980,1982,1
